Site_Id,Unit_Id,Read_Date,Salinity (ppt),Dissolved Oxygen (mg/L),pH (standard units),Secchi Depth (m),Water Depth (m),Water Temp (?C),Air Temp-Celsius,Air Temp (?F),Time (24:00),Field_Tech,DateVerified,WhoVerified,AirTemp (C),Year
A,,2016-10-05,0,3.8,6.5,0.5,0.5,22,,70,19:50,Sue Poe,,,21.11111111,2016
B,,2016-10-05,0,2.9,6.5,0.3,0.3,25,,70,10:30,Sue Poe,,,21.11111111,2016
D,,,0,3.9,6.5,0.3,1.8,22,,70,10:00,Sue Poe,,,21.11111111,1899
Bay,,2016-10-05,0,6.8,,0.4,0.6,21,,70,9:30,Sue Poe,,,21.11111111,2016
A,,2016-10-18,0,,6.5,0.2,0.5,22,19,67,10:55,Sue Poe,2017-04-11,Erin Bailey,19.44444444,2016
B,,2016-10-18,0,,6.5,0.3,0.3,24,19,66,10:40,Sue Poe,2017-04-11,Erin Bailey,18.88888889,2016
Bay,,2016-10-18,0,6.3,7,0.5,1.2,,18,65,9:45,Sue Poe,2017-04-11,Erin Bailey,18.33333333,2016
D,,2016-10-18,0,6,6.5,0.5,1.4,25,19,66,10:15,Sue Poe,2017-04-11,Erin Bailey,18.88888889,2016
D,,2016-11-02,0,,6.5,0.8,1.6,17,16,60,11:10,Sue Poe,2017-04-11,Erin Bailey,15.55555556,2016
B,,2016-11-02,0,3.8,6.5,0.2,0.2,16,16,60,10:45,Sue POE,2017-04-11,Erin Bailey,15.55555556,2016
A,,2016-11-02,0,4.4,6.5,0.2,0.4,16,16,60,10:15,Sue Poe,2017-04-11,Erin Bailey,15.55555556,2016
Bay,,2016-11-02,0,6.3,6.7,0.7,0.7,17,16,60,9:30,Sue Poe,2017-04-11,Erin Bailey,15.55555556,2016
A,,2016-11-16,0,,6.5,0.3,0.4,18,13,55,10:50,Sue Poe,2017-04-11,Erin Bailey,12.77777778,2016
B,,2016-11-16,0,,6.5,0.25,0.25,12,13,55,10:40,Sue Poe,2017-04-11,Erin Bailey,12.77777778,2016
D,,2016-11-16,0,8.8,6.5,1,1.3,14,13,55,10:20,Sue Poe,2017-04-11,Erin Bailey,12.77777778,2016
Bay,,2016-11-16,0,9,7,0.7,0.8,13,13,55,9:45,Sue Poe,2017-04-11,Erin Bailey,12.77777778,2016
A,,2016-12-07,0,,7,0.3,0.5,11,9,48,11:00,Sue Poe,2017-04-11,Erin Bailey,8.888888889,2016
B,,2016-12-07,0,,6.5,0.5,0.5,10,9,48,10:45,Sue Poe,2017-04-11,Erin Bailey,8.888888889,2016
Bay,,2016-12-07,0,7.6,7,0.4,0.5,11,9,48,9:15,Sue Poe,2017-04-11,Erin Bailey,8.888888889,2016
D,,2016-12-07,0,10,6.5,0.9,1.1,11,9,48,10:15,Sue Poe,2017-04-11,Erin Bailey,8.888888889,2016
A,,2016-12-20,0,,7,0.4,0.4,6,3,38,10:57,Sue Poe,2017-04-11,Erin Bailey,3.333333333,2016
Bay,,2016-12-20,0,6.7,7,3,3.5,5,3,38,9:40,Sue Poe,2017-04-11,Erin Bailey,3.333333333,2016
B,,2016-12-20,0,,6.5,0.4,0.4,5,3,38,10:45,Sue Poe,2017-04-11,Erin Bailey,3.333333333,2016
D,,2016-12-20,0,10,6.5,1.7,1.7,5,3,38,10:15,Sue Poe,2017-04-11,Erin Bailey,3.333333333,2016
D,,2017-01-24,0,,6,0.7,1.2,9,7,45,11:15,Sue Poe,2017-04-11,Erin Bailey,7.222222222,2017
A,,2017-01-24,0,7.9,,0.5,0.6,9,7,45,10:45,Sue Poe,2017-04-11,Erin Bailey,7.222222222,2017
Bay,,2017-01-24,0,3.2,7,0.3,0.6,9,7,45,9:45,Sue Poe,2017-04-11,Erin Bailey,7.222222222,2017
B,,2017-01-24,0,7.6,6.5,0.3,0.5,8,7,45,10:15,Sue Poe,2017-04-11,Erin Bailey,7.222222222,2017
A,,2017-02-07,0,,7,0.5,0.7,9,15,59,11:00,Sue Poe,2017-04-11,Erin Bailey,15,2017
D,,2017-02-07,0,10,6.5,0.9,1.3,10,14,58,10:25,Sue Poe,2017-04-11,Erin Bailey,14.44444444,2017
Bay,,2017-02-07,0,8.2,7,0.3,0.6,9,14,58,9:30,Sue Poe,2017-04-11,Erin Bailey,14.44444444,2017
B,,2017-02-07,0,,7,0.3,0.3,11,15,59,10:50,Sue poe,2017-04-11,Erin Bailey,15,2017
D,,2017-02-21,0,,6.5,0.9,1.1,13,10,50,11:20,Sue Poe,2017-04-11,Erin Bailey,10,2017
A,,2017-02-21,0,5.7,6.5,0.5,0.9,13,10,50,10:25,Sue Poe,2017-04-11,Erin Bailey,10,2017
Bay,,2017-02-21,0,5.2,7,0.3,0.5,13,9,48,9:25,Sue Poe,2017-04-11,Erin Bailey,8.888888889,2017
B,,2017-02-21,0,5.2,7,0.5,0.5,12,9,48,10:10,Sue Poe,2017-04-11,Erin Bailey,8.888888889,2017
Bay,,2017-03-08,0,7.1,7,0.3,0.5,13,8,47,9:30,Sue Poe,2017-04-11,Erin Bailey,8.333333333,2017
A,,2017-03-08,0,,6.5,0.4,0.4,13,9,48,11:10,Sue Poe,2017-04-11,Erin Bailey,8.888888889,2017
B,,2017-03-08,0,,6.5,0.2,0.4,13,8,47,11:00,Sue Poe,2017-04-11,Erin Bailey,8.333333333,2017
D,,2017-03-08,0,10,6.5,1.6,1.6,12,8,47,10:15,Sue Poe,2017-04-11,Erin Bailey,8.333333333,2017
D,,2017-03-21,0,,6.5,0.9,1.7,10,11,51,11:05,Sue Poe,2017-04-11,Erin Bailey,10.55555556,2017
A,,2017-03-21,0,,,,,,11,51,10:45,Sue Poe,2017-04-11,Erin Bailey,10.55555556,2017
B,,2017-03-21,0,5,7,0.3,0.3,10,11,51,10:15,Sue Poe,2017-04-11,Erin Bailey,10.55555556,2017
Bay,,2017-03-21,0,3.2,7,0.3,0.3,10,10,50,9:30,Sue Poe,2017-04-11,Erin Bailey,10,2017
A,,2017-04-04,0,,7,0.5,0.6,20,21.7,71,11:00,Sue Poe,,,21.66666667,2017
B,,2017-04-04,0,,7,0.2,0.3,19,21.7,71,10:50,Sue Poe,,,21.66666667,2017
A,,2017-04-18,0,,6.5,0.4,0.9,19,,61,10:50,Susan Poe,2017-08-07,Carly Sibilia,16.11111111,2017
A,,2017-05-11,0,,6.5,0.4,0.7,19,,63,10:45,Susan Poe,2017-08-07,Carly Sibilia,17.22222222,2017
A,,2017-05-25,0,4.2,6.5,0.6,0.8,22,,72,10:25,Susan Poe,2017-08-07,Carly Sibilia,22.22222222,2017
A,,2017-06-07,0,,6.5,0.5,0.6,23,,65,10:17,Susan Poe,2017-08-07,Carly Sibilia,18.33333333,2017
A,,2017-06-19,0,,6.5,0.5,0.7,27,,72,10:50,Susan Poe,2017-08-07,Carly Sibilia,22.22222222,2017
A,,2017-07-11,0,,7,0.5,0.5,31,,76,10:40,Susan Poe,2017-08-07,Carly Sibilia,24.44444444,2017
A,,2017-07-25,0,3.6,7,0.8,0.9,27,,82,11:30,Susan Poe,2017-08-07,Carly Sibilia,27.77777778,2017
B,,2017-04-18,0,,6.5,0.4,0.4,19,,61,10:40,Susan Poe,2017-08-07,Carly Sibilia,16.11111111,2017
B,,2017-05-11,0,,6.5,0.2,0.2,18,,62,10:35,Susan Poe,2017-08-07,Carly Sibilia,16.66666667,2017
B,,2017-05-25,,,,,,,,72,10:15,Susan Poe,,,22.22222222,2017
B,,2017-06-07,0,,,,,,,64,,Susan Poe,,,17.77777778,2017
B,,2017-06-19,0,3.9,7,0.5,0.5,26,,72,10:30,Susan Poe,2017-08-07,Carly Sibilia,22.22222222,2017
B,,2017-07-11,0,,7,0.5,0.5,31,,76,10:40,Susan Poe,2017-08-07,Carly Sibilia,24.44444444,2017
B,,2017-07-25,0,4.2,7,0.2,0.2,28,,81,10:55,Susan Poe,2017-08-07,Carly Sibilia,27.22222222,2017
D,,2017-04-18,0,7.3,6,1,1.1,17,,61,10:10,Susan Poe,2017-08-07,Carly Sibilia,16.11111111,2017
D,,2017-05-11,0,6.5,6.5,0.8,1.7,19,,62,10:05,Susan Poe,2017-08-07,Carly Sibilia,16.66666667,2017
D,,2017-05-25,0,,6.5,0.7,1.8,22,,73,10:55,Susan Poe,2017-08-07,Carly Sibilia,22.77777778,2017
D,,2017-06-07,0,4.6,6.5,0.7,1.6,22,,64,10:20,Susan Poe,2017-08-07,Carly Sibilia,17.77777778,2017
D,,2017-06-19,0,,6.5,0.7,1.2,26,,72,10:15,Susan Poe,2017-08-07,Carly Sibilia,22.22222222,2017
D,,2017-07-11,0,5.3,6.5,0.7,1.1,29,,75,10:05,Susan Poe,2017-08-07,Carly Sibilia,23.88888889,2017
D,,2017-07-25,0,,6.5,0.9,1.2,29,,82,11:55,Susan Poe,2017-08-07,Carly Sibilia,27.77777778,2017
Bay,,2017-04-18,0,6,6,0.4,0.7,20,,61,9:35,Susan Poe,2017-08-07,Carly Sibilia,16.11111111,2017
Bay,,2017-05-11,0,5,6,0.4,0.4,18,,62,9:30,Susan Poe,2017-08-07,Carly Sibilia,16.66666667,2017
Bay,,2017-05-25,0,6.9,7,0.5,0.9,20,,72,9:30,Susan Poe,2017-08-07,Carly Sibilia,22.22222222,2017
Bay,,2017-06-07,0,3.5,6,0.6,0.9,21,,64,9:30,Susan Poe,2017-08-07,Carly Sibilia,17.77777778,2017
Bay,,2017-06-19,0,4.3,6.5,0.5,1,25,,72,9:30,Susan Poe,2017-08-07,Carly Sibilia,22.22222222,2017
Bay,,2017-07-11,0,4.7,7,0.4,0.9,27,,75,9:35,Susan Poe,2017-08-07,Carly Sibilia,23.88888889,2017
Bay,,2017-07-25,0,6.2,7,0.4,0.9,26,,81,10:25,Susan Poe,2017-08-07,Carly Sibilia,27.22222222,2017
A,,2017-04-04,0,,7,0.5,0.6,20,,71,11:00,Susan Poe,2017-08-07,Carly Sibilia,21.66666667,2017
B,,2017-04-04,0,,7,0.2,0.3,19,,71,10:50,Susan Poe,2017-08-07,Carly Sibilia,21.66666667,2017
D,,2017-04-04,0,6.2,6.5,1,1.1,19,,70,10:20,Susan Poe,2017-08-07,Carly Sibilia,21.11111111,2017
Bay,,2017-04-04,0,4.2,6.25,0.2,0.9,19,,69,9:30,Susan Poe,2017-08-07,Carly Sibilia,20.55555556,2017
A,,2017-08-08,0,,6.5,0.8,1,25,,70,10:50,Sue Poe,2017-10-17,Carly Sibilia,21.11111111,2017
B,,2017-08-08,0,,6.5,0.1,0.1,25,,70,11:00,Sue Poe,2017-10-17,Carly Sibilia,21.11111111,2017
D,,2017-08-08,0,4.8,,0.9,1.7,25,,70,10:30,Sue Poe,2017-10-17,Carly Sibilia,21.11111111,2017
Bay,,2017-08-08,0,6.2,7,0.4,0.9,25,,70,10:00,Sue Poe,2017-10-17,Carly Sibilia,21.11111111,2017
A,,2017-09-12,0,,7,0.4,0.4,21,,72,11:00,Sue Poe,2017-10-17,Carly Sibilia,22.22222222,2017
B,,2017-09-12,0,,6.5,0.3,0.3,20,,72,10:50,Sue Poe,2017-10-17,Carly Sibilia,22.22222222,2017
D,,2017-09-12,0,5.8,6.5,1,1.7,20,,72,10:15,Sue Poe,2017-10-17,Carly Sibilia,22.22222222,2017
Bay,,2017-09-12,0,6,7,0.3,0.3,20,,72,9:30,Sue Poe,2017-10-17,Carly Sibilia,22.22222222,2017
B,,2017-09-29,0,3,7,0.1,0.1,24.5,,78,10:15,Sue Poe,2017-10-17,Carly Sibilia,25.55555556,2017
D,,2017-09-29,0,,6.5,1.3,1.3,25,,78,11:10,Sue Poe,2017-10-17,Carly Sibilia,25.55555556,2017
Bay,,2017-09-29,0,,,0.1,0.1,,,78,9:35,Sue Poe,2017-10-17,Carly Sibilia,25.55555556,2017
A,,2017-10-12,0,,6.5,0.3,0.4,25,,74,10:55,Sue Poe,2017-10-17,Carly Sibilia,23.33333333,2017
B,,2017-10-12,0,,7,0.1,0.1,25,,74,11:05,Sue Poe,2017-10-17,Carly Sibilia,23.33333333,2017
D,,2017-10-12,0,5.8,6.5,1.8,2.1,26,,74,10:25,Sue Poe,2017-10-17,Carly Sibilia,23.33333333,2017
Bay,,2017-10-12,0,5.2,7,1.5,1.9,25,,74,9:45,Susan Poe,2017-10-17,Carly Sibilia,23.33333333,2017
Bay,,2017-10-26,0,7.1,7,0.35,0.8,26,,54,9:40,Sue Poe,2017-11-17,Carly Sibilia,12.22222222,2017
A,,2017-10-26,0,6.8,6.5,0.2,0.4,27,,54,10:45,Sue Poe,2017-11-17,Carly Sibilia,12.22222222,2017
B,,2017-10-26,0,4.1,6.5,0.2,0.2,26,,54,10:15,Sue Poe,2017-11-17,Carly Sibilia,12.22222222,2017
D,,2017-10-26,0,,6.5,1.2,1.2,27,,54,11:15,Sue Poe,2017-11-17,Carly Sibilia,12.22222222,2017
Bay,,2017-11-08,,6.6,7,0.5,0.5,16,,52,9:30,Sue Poe,2017-11-17,Carly Sibilia,11.11111111,2017
D,,2017-11-08,,6.9,6.5,1.2,1.5,16,,52,10:20,Sue Poe,2017-11-17,Carly Sibilia,11.11111111,2017
B,,2017-11-08,,,6.5,0.2,0.2,15,,52,10:50,Sue Poe,2017-11-17,Carly Sibilia,11.11111111,2017
A,,2017-11-08,,,6.5,0.6,0.6,16,,52,11:00,Sue Poe,2017-11-17,Carly Sibilia,11.11111111,2017
A,,2017-11-29,,,,,,,,,,Sue Poe,2019-10-29,Christine Folks,-17.77777778,2017
A,,2017-12-12,0,,6.5,0.7,0.7,6,,48,11:25,Sue Poe,2019-10-29,Christine Folks,8.888888889,2017
B,,2017-11-29,0,5.2,6.5,0.2,0.2,6,,48,10:40,Sue Poe,2019-10-29,Christine Folks,8.888888889,2017
B,,2017-12-12,0,,6.5,0.2,0.2,6,,48,11:10,Sue Poe,2019-10-29,Christine Folks,8.888888889,2017
D,,2017-11-29,0,,6.5,1.3,1.3,7,,48,10:20,Sue Poe,2019-10-29,Christine Folks,8.888888889,2017
D,,2017-12-12,0,9.9,6.5,1.3,1.3,7,,48,11:40,Sue Poe,2019-10-29,Christine Folks,8.888888889,2017
Bay,,2017-11-29,0,10,7,0.6,0.8,9,,48,9:45,Sue Poe,2019-10-29,Christine Folks,8.888888889,2017
Bay,,2017-12-12,0,10,7,0.6,0.8,9,,48,10:00,Sue Poe,2019-10-29,Christine Folks,8.888888889,2017
A,,2018-01-16,0,,7,0.6,0.6,5,,37,11:05,Sue Poe,2019-10-29,Christine Folks,2.777777778,2018
A,,2018-02-14,0,,6.5,1,1.8,7,,45,10:50,Sue Poe,2019-10-29,Christine Folks,7.222222222,2018
A,,2018-03-07,0,,6.5,1.1,1.8,8,,47,11:00,Sue Poe,2019-10-29,Christine Folks,8.333333333,2018
A,,2018-03-22,0,8,6.5,0.7,0.9,7,,40,11:03,Sue Poe,2019-10-29,Christine Folks,4.444444444,2018
A,,,1,,7,0.6,1,17,,70,2018-04-04,Sue Poe,2019-10-29,Christine Folks,21.11111111,1899
A,,2018-04-17,1,,7,1.3,1.6,14,,48,10:55,Sue Poe,2019-10-29,Christine Folks,8.888888889,2018
A,,2018-05-10,0.1,,7,0.7,0.9,21,,65,,Sue Poe,2019-10-29,Christine Folks,18.33333333,2018
A,,2018-05-25,0.1,4,6.5,5.5,7,26,,84,10:45,Sue Poe,2019-10-30,Christine Folks,28.88888889,2018
A,,2018-06-14,0.1,,7,1,1.2,26,,84,10:40,Sue Poe,2019-10-30,Christine Folks,28.88888889,2018
A,,2018-06-27,0.1,4.7,4.8,0.5,0.5,27,,76,11:05,Sue Poe,2019-10-30,Christine Folks,24.44444444,2018
A,,2018-07-18,0.1,,7,0.5,0.5,28,,80,10:52,Sue Poe,2019-10-23,Christine Folks,26.66666667,2018
A,,2018-08-01,0,,6.5,0.5,1.2,29,,83,10:55,Sue Poe,2019-10-30,Christine Folks,28.33333333,2018
A,,2018-08-14,0,3.8,6.5,0.4,1.2,28,,78,,Sue Poe,2019-10-30,Christine Folks,25.55555556,2018
A,,2018-09-04,0,,6.5,0.8,0.8,31,,85,10:57,Sue Poe,2019-10-30,Christine Folks,29.44444444,2018
A,,2018-09-20,0.09,4.4,6.5,0.3,0.5,28,,80,10:55,Sue Poe,2019-10-30,Christine Folks,26.66666667,2018
A,,2018-01-31,0,10,7,1,1,3,,30,,Sue Poe,2019-10-30,Christine Folks,-1.111111111,2018
B,,2018-01-31,0,7.7,6.5,0.4,0.5,3,,30,10:20,Sue Poe,2019-10-30,Christine Folks,-1.111111111,2018
B,,2018-01-16,0,,6.5,0.3,0.3,5,,37,10:50,Sue Poe,2019-10-30,Christine Folks,2.777777778,2018
B,,2018-02-14,0,,6.5,0.5,0.5,8,,45,10:40,Sue Poe,2019-10-30,Christine Folks,7.222222222,2018
B,,2018-03-07,0,,6.5,0.2,0.2,8,,47,10:50,Sue Poe,2019-10-30,Christine Folks,8.333333333,2018
B,,2018-03-22,0,9.8,6.5,0.2,0.2,5,,40,10:22,Sue Poe,2019-10-30,Christine Folks,4.444444444,2018
B,,2018-04-04,1,,7,0.5,0.5,19,,70,10:35,Sue Poe,2019-10-30,Christine Folks,21.11111111,2018
B,,2018-04-17,1,8,6.5,0.4,0.4,10,,48,10:25,Sue Poe,2019-10-30,Christine Folks,8.888888889,2018
B,,2018-05-10,0.8,,7.5,0.3,0.3,22,,65,10:40,Sue Poe,2019-10-30,Christine Folks,18.33333333,2018
B,,2018-05-25,0.6,4.9,7,0.4,0.4,26.1,,74,10:10,Sue Poe,2019-10-30,Christine Folks,23.33333333,2018
B,,2018-06-14,0.08,,7,0.3,0.3,29,,83,10:30,Sue Poe,2019-10-30,Christine Folks,28.33333333,2018
B,,2018-06-27,0.7,3.7,7,0.2,0.2,26,,76,,Sue Poe,2019-10-30,Christine Folks,24.44444444,2018
B,,2018-07-18,0.8,,7,0.1,0.1,28,,80,10:40,Sue Poe,2019-10-30,Christine Folks,26.66666667,2018
B,,2018-08-01,8,,6.5,0.4,0.4,30,,83,10:35,Sue Poe,2019-10-30,Christine Folks,28.33333333,2018
B,,2018-08-14,0,7.3,6.5,0.2,0.2,27,,77,10:20,Sue Poe,2019-10-30,Christine Folks,25,2018
B,,2018-09-04,0,,6.5,0.2,0.2,30,,85,10:45,Sue Poe,2019-10-30,Christine Folks,29.44444444,2018
B,,2018-09-20,0,5,6.5,0.2,0.2,28,,80,10:25,Sue Poe,2019-10-30,Christine Folks,26.66666667,2018
D,,2018-01-31,0,,6.5,1.2,1.3,4,,30,10:10,Sue Poe,2019-10-30,Christine Folks,-1.111111111,2018
D,,2018-01-16,0,10,6.5,1.6,1.6,4,,37,9:50,Sue Poe,2019-10-30,Christine Folks,2.777777778,2018
D,,2018-02-14,0,9.5,6.5,1.3,1.4,6,,45,10:10,Sue Poe,2019-10-30,Christine Folks,7.222222222,2018
D,,2018-03-07,0,10,6.5,1,1.5,8,,47,10:15,Sue Poe,2019-10-30,Christine Folks,8.333333333,2018
D,,2018-03-22,0,,6.5,1.1,1.7,7,,40,10:05,Sue Poe,2019-10-30,Christine Folks,4.444444444,2018
D,,2018-04-04,1,8,,0.9,1.3,18,,70,10:00,Sue Poe,2019-10-30,Christine Folks,21.11111111,2018
D,,2018-04-17,1,,7,0.9,1.3,14,,48,10:00,Sue Poe,2019-10-30,Christine Folks,8.888888889,2018
D,,2018-05-10,0,6.3,6.5,0.8,1.2,21.4,,63,10:15,Sue Poe,2019-10-30,Christine Folks,17.22222222,2018
D,,2018-05-25,0,,6.5,0.9,1.6,25,,73,9:55,Sue Poe,2019-10-30,Christine Folks,22.77777778,2018
D,,2018-06-14,0,5,6.5,0.8,1.3,27,,82,10:05,Sue Poe,2019-10-30,Christine Folks,27.77777778,2018
D,,2018-06-27,0,,6.5,0.7,1.5,25,,76,10:25,Sue Poe,2019-10-30,Christine Folks,24.44444444,2018
D,,2018-07-18,0,4,,0.8,1.5,27,,80,10:10,Sue Poe,2019-10-30,Christine Folks,26.66666667,2018
D,,2018-08-01,0,4,6.5,0.5,1.6,28,,82,10:10,Sue Poe,2019-10-30,Christine Folks,27.77777778,2018
D,,2018-08-14,,,6.5,0.4,1.5,28,,77,10:05,Sue Poe,2019-10-30,Christine Folks,25,2018
D,,2018-09-04,0,3.2,6.5,0.8,1.3,30,,83,10:25,Sue Poe,2019-10-30,Christine Folks,28.33333333,2018
D,,2018-09-20,0,5,6.5,0.4,1.4,25,,80,10:05,Sue Poe,2019-10-30,Christine Folks,26.66666667,2018
Bay,,2018-01-31,0,8,7,0.1,0.2,4,,30,9:30,Sue Poe,2019-10-30,Christine Folks,-1.111111111,2018
D,,,0,,,,,,37,,,Sue Poe,2019-10-30,Christine Folks,-17.77777778,1899
Bay,,2018-02-14,0,6,6,0.5,0.5,5,,45,938,Sue Poe,2019-10-30,Christine Folks,7.222222222,2018
Bay,,2018-01-16,,,,,,,,37,,Sue Poe,2019-10-30,Christine Folks,2.777777778,2018
Bay,,2018-03-07,0,9.2,7,0.1,0.1,9,,47,9:45,Sue Poe,2019-10-30,Christine Folks,8.333333333,2018
Bay,,2018-03-22,0,8.8,6,0.2,0.5,6,,40,9:40,Sue Poe,2019-10-30,Christine Folks,4.444444444,2018
Bay,,2018-04-04,0.66,7.9,6.5,0.1,0.9,17,,70,9:35,Sue Poe,2019-10-30,Christine Folks,21.11111111,2018
Bay,,2018-04-17,1.2,7.8,6.5,0.2,1,14,,48,9:35,Sue Poe,2019-10-30,Christine Folks,8.888888889,2018
Bay,,2018-05-10,0.18,6,6.5,0.2,0.4,20,,62,9:40,Sue Poe,2019-10-30,Christine Folks,16.66666667,2018
Bay,,2018-05-25,2.3,6.9,6.5,0.4,0.9,25,,73,9:45,Sue Poe,2019-10-30,Christine Folks,22.77777778,2018
Bay,,2018-06-14,0.1,5.6,7,0.5,0.9,24,,82,9:35,Sue Poe,2019-10-30,Christine Folks,27.77777778,2018
Bay,,2018-06-27,,6,7,0.4,0.8,24,,76,9:40,Sue Poe,2019-10-30,Christine Folks,24.44444444,2018
Bay,,2018-07-18,2.6,6.2,7,0.6,0.9,26,,80,9:40,Sue Poe,2019-10-30,Christine Folks,26.66666667,2018
Bay,,2018-08-01,1.9,3.8,7,0.5,1.2,26,,82,9:30,Sue Poe,2019-10-30,Christine Folks,27.77777778,2018
Bay,,2018-08-14,2.1,6,7,0.5,0.9,26,,76,9:30,Sue Poe,2019-10-30,Christine Folks,24.44444444,2018
Bay,,2018-09-04,1.9,6.2,7.5,0.4,0.7,28,,82,9:40,Sue Poe,2019-10-30,Christine Folks,27.77777778,2018
Bay,,2018-09-20,1.6,4.2,7,0.4,1,25,,78,9:30,Sue Poe,2019-10-30,Christine Folks,25.55555556,2018
A,,2019-04-24,,,,,,,,,,Sue Poe,2019-10-30,Christine Folks,-17.77777778,2019
A,,2019-05-08,0,,7,0.4,0.9,27,,71,10:50,Sue Poe,2019-10-30,Christine Folks,21.66666667,2019
A,,2019-05-23,0,4.9,7,0.4,0.6,25,,69,10:45,Sue Poe,2019-10-30,Christine Folks,20.55555556,2019
A,,2019-06-05,2,,8,0.6,0.8,28,,73,10:55,Sue Poe,2019-10-31,Christine Folks,22.77777778,2019
A,,2019-07-03,0,,7,0.7,0.8,33,,87,10:45,Sue Poe,2019-10-31,Christine Folks,30.55555556,2019
A,,2019-08-06,,,7.5,0.7,0.9,31,,81,10:50,Sue Poe,2019-10-31,Christine Folks,27.22222222,2019
A,,2019-08-20,0,3.6,7,0.5,0.5,28,,84,10:40,Sue Poe,2019-10-31,Christine Folks,28.88888889,2019
A,,2019-09-03,0,,7,0.8,1,28,,80,10:45,Sue Poe,2019-10-31,Christine Folks,26.66666667,2019
A,,2019-09-18,0,4.6,7,0.6,0.6,23,,71,10:45,Sue Poe,2019-10-31,Christine Folks,21.66666667,2019
A,,2019-10-11,0,,7,0.6,0.6,19,,65,10:45,Sue Poe,2019-10-31,Christine Folks,18.33333333,2019
A,,2019-10-23,0,5.9,7,0.5,1,20,,63,10:25,Sue Poe,2019-10-31,Christine Folks,17.22222222,2019
B,,2019-04-24,0.2,7,,0.5,0.5,23,,69,10:30,Sue Poe,2019-11-01,Christine Folks,20.55555556,2019
B,,2019-05-08,0,,6.5,0.1,0.1,28,,71,10:45,Sue Poe,2019-11-01,Christine Folks,21.66666667,2019
B,,2019-05-23,0,4.1,7,0.3,0.3,27,,69,11:10,Sue Poe,2019-11-01,Christine Folks,20.55555556,2019
B,,2019-06-05,2,,9,0.2,0.2,27,,73,10:40,Sue Poe,2019-11-01,Christine Folks,22.77777778,2019
B,,2019-07-03,0,,7.5,0.1,0.1,33,,87,10:58,Sue Poe,2019-11-05,Christine Folks,30.55555556,2019
B,,2019-08-06,0,,7.5,0.1,0.1,31,,82,11:00,Sue Poe,2019-11-05,Christine Folks,27.77777778,2019
B,,2019-08-20,0,,7,0.1,0.1,31,,87,11:05,Sue Poe,2019-11-05,Christine Folks,30.55555556,2019
B,,2019-09-03,0.1,,7,0.1,0.1,30,,80,10:55,Sue Poe,2019-11-05,Christine Folks,26.66666667,2019
B,,2019-09-18,0,4.7,6.5,0.2,0.2,23,,71,11:00,Sue Poe,2019-11-05,Christine Folks,21.66666667,2019
B,,2019-10-11,0,,7,0.1,0.1,20,,65,10:55,Sue Poe,2019-11-05,Christine Folks,18.33333333,2019
B,,2019-10-23,0,4.6,6.5,0.2,0.2,20,,63,10:55,Sue Poe,2019-11-05,Christine Folks,17.22222222,2019
D,,2019-04-24,0,,6.5,0.6,0.14,22,,68,10:18,Sue Poe,2019-11-05,Christine Folks,20,2019
D,,2019-05-08,0.24,4.8,6.5,0.7,0.13,24,,70,10:18,Sue Poe,2019-11-05,Christine Folks,21.11111111,2019
D,,2019-11-05,0,,6.5,9,12,27,,70,2019-05-23,Sue Poe,2019-11-05,Christine Folks,21.11111111,2019
D,,2019-06-05,0,4.1,7,0.6,1.1,15,,72,10:10,Sue Poe,2019-11-05,Christine Folks,22.22222222,2019
D,,2019-07-03,0,5.9,7,0.4,1.1,28,,86,10:30,Sue Poe,2019-11-05,Christine Folks,30,2019
D,,2019-08-06,0,3.6,6.5,0.7,1.2,25,,79,10:10,Sue Poe,2019-11-05,Christine Folks,26.11111111,2019
D,,2019-08-20,,,6.5,1.2,0.5,27,,84,10:15,Sue Poe,2019-11-05,Christine Folks,28.88888889,2019
D,,2019-09-03,0,5.5,7,0.5,1.2,28,,80,10:15,Sue Poe,2019-11-05,Christine Folks,26.66666667,2019
D,,2019-09-18,0,,7,0.5,1,23,,,10:15,Sue Poe,2019-11-05,Christine Folks,-17.77777778,2019
D,,2019-10-11,0,,6.5,0.9,1,20,,63,10:05,Sue Poe,2019-11-05,Christine Folks,17.22222222,2019
D,,2019-10-23,0,,6.5,0.9,1,20,,63,10:10,Sue Poe,2019-11-05,Christine Folks,17.22222222,2019
Bay,,2019-04-24,0.7,4,6.5,0.3,1,22,,68,9:45,Sue Poe,2019-11-05,Christine Folks,20,2019
Bay,,2019-05-08,0.8,5.3,7,0.4,0.7,22,,69,9:45,Sue Poe,2019-11-05,Christine Folks,20.55555556,2019
Bay,,2019-05-23,0.8,6.9,7,0.4,0.9,22,,69,9:30,Sue Poe,2019-11-05,Christine Folks,20.55555556,2019
Bay,,2019-06-05,9,4.2,8,0.4,0.9,24,,72,9:30,Sue Poe,2019-11-06,Christine Folks,22.22222222,2019
Bay,,2019-07-03,0,6.5,7.5,0.4,0.9,26,,85,9:35,Sue Poe,2019-11-06,Christine Folks,29.44444444,2019
Bay,,2019-08-06,0.01,4.4,7.5,0.4,0.8,25,,79,9:30,Sue Poe,2019-11-06,Christine Folks,26.11111111,2019
Bay,,2019-08-20,0,4,7,0.4,1,26,,82,9:45,Sue Poe,2019-11-06,Christine Folks,27.77777778,2019
